AUROC,Brier,LogLoss,ECE,aECE,Brier_REL,Brier_RES,Brier_UNC,fold,model,world,severity,n_eval
0.9632340491033633,0.017894913983587984,0.06588604625760972,0.00966088774857955,0.013138042104640153,0.0008199765029608034,0.004632615641854917,0.024577369374677166,2,ExtraTrees,WA_clean,0,2816
0.9604376715667411,0.018016465435607552,0.06821603334356977,0.012336662642045455,0.01350025165719697,0.0007393723730857695,0.004641505809544286,0.024577369374677166,2,ExtraTrees,WB_noise_outliers,1,2816
0.957536109186998,0.018980984404595027,0.06957362045754496,0.009202496223958335,0.013114072928503787,0.0011237512722929298,0.0043575546475251616,0.024577369374677166,2,ExtraTrees,WC_missingness,2,2816
0.9549321429487673,0.01812287893584402,0.0715380492018592,0.01576735356297349,0.014327367767518945,0.0005099616504485589,0.004344025452420348,0.024577369374677166,2,ExtraTrees,WD_shift,3,2816
0.962897970702173,0.01785929115372685,0.06591263111051125,0.010736289962121214,0.013006057954545456,0.0007155006870381938,0.004425618446458007,0.024577369374677166,2,ExtraTrees,WE_surrogate_corrupt,4,2816
0.9241694245619436,0.02571901362255384,0.1256184542883176,0.06003462531960227,0.05935635827414772,0.004573648693568289,0.0031906158057258003,0.024577369374677166,2,ExtraTrees,WF_nonlinear,5,2816
0.9609276790066446,0.01791792214133681,0.06828685428946403,0.013788190553977274,0.015447163091856059,0.0006215256645058296,0.004424857886762147,0.024577369374677166,2,ExtraTrees,WH_subgroup_shift,6,2816
0.9621969873308283,0.23513644476996667,0.7072842442613881,0.26902076029829547,0.2706844953835227,0.16201995101880112,0.15560439923393646,0.2275425934594525,2,ExtraTrees,WI_prevalence_shift,7,2816
0.965340311449755,0.017865849412091774,0.06544614787809401,0.01228517752130682,0.013824003278882575,0.0008145378456045338,0.004586833875038204,0.024577369374677166,2,ExtraTrees,WJ_concept_drift,8,2816
0.6005201738186032,0.10783868353851224,0.7436240051053279,0.09716380448626892,0.09716380448626893,0.010681607243383958,0.004903442814451328,0.10426910652602014,2,ExtraTrees,WG_label_noise,9,2816
0.9600502834859796,0.016958569084980276,0.06398266428827036,0.009413446686286343,0.007134244831063912,0.0002317599183559862,0.005467395097688371,0.024577369374677166,2,GradientBoosting,WA_clean,0,2816
0.9386233612971087,0.027519524999319547,0.09740454750616066,0.023188017757051323,0.024250714341292636,0.006023935227851952,0.0038659594672774238,0.024577369374677166,2,GradientBoosting,WB_noise_outliers,1,2816
0.9463146822648094,0.019014258920650062,0.07773419004129432,0.015139434683585078,0.013568161689361568,0.0011022196731588245,0.0045609341062889976,0.024577369374677166,2,GradientBoosting,WC_missingness,2,2816
0.950794017291362,0.01977354879425841,0.07234216461740689,0.01567890907124906,0.016390710753016666,0.0023946442894940342,0.00467798544370457,0.024577369374677166,2,GradientBoosting,WD_shift,3,2816
0.9550014110161883,0.018544324626940875,0.06981183455841172,0.011375027941742026,0.00591655453594123,0.00014524366907125996,0.004632560986874978,0.024577369374677166,2,GradientBoosting,WE_surrogate_corrupt,4,2816
0.748007901690654,0.8189310868421266,4.031297261240385,0.8498776473201926,0.8491339088829016,0.7857891436876301,0.0007464118657122308,0.024577369374677166,2,GradientBoosting,WF_nonlinear,5,2816
0.9552220426383436,0.01967545489631963,0.0717994845615614,0.010511464561020183,0.011145820536562665,0.0009033451754509879,0.004542277407962578,0.024577369374677166,2,GradientBoosting,WH_subgroup_shift,6,2816
0.9589659606069675,0.20487425895458708,0.727274686022156,0.22566137951716259,0.2262720896731276,0.12502116381507747,0.14929489197801293,0.2275425934594525,2,GradientBoosting,WI_prevalence_shift,7,2816
0.9629338874778727,0.016616814479873444,0.0623331852984837,0.010434469671898436,0.006942677315012908,0.0001906080049330829,0.005127443185303056,0.024577369374677166,2,GradientBoosting,WJ_concept_drift,8,2816
0.6023572908389663,0.108204850381561,0.6116751068213927,0.10272585672516367,0.09791361183126122,0.009957464322080917,0.00462913534885137,0.10426910652602014,2,GradientBoosting,WG_label_noise,9,2816
0.9164319248826291,0.017501634980203986,0.07154151723361088,0.004138797799790843,0.006680326170947478,0.00011690404264021959,0.003846757310526733,0.024577369374677166,2,SVC_RBF,WA_clean,0,2816
0.8840298622335103,0.022945112750695,0.09226347242848044,0.01914137209933259,0.01987319827936891,0.0023313600697890974,0.002317524213758045,0.024577369374677166,2,SVC_RBF,WB_noise_outliers,1,2816
0.8912747889889427,0.018522793563823334,0.07929511897192197,0.008740011374642651,0.0073386285903917735,0.00019027170510269042,0.002604031301646832,0.024577369374677166,2,SVC_RBF,WC_missingness,2,2816
0.9211934631468226,0.018480866301579687,0.07456043376626859,0.01181641536642325,0.010356945994995589,0.00031163592673242983,0.0037939892585195753,0.024577369374677166,2,SVC_RBF,WD_shift,3,2816
0.917114343620924,0.017523813559213366,0.07143537366499651,0.004012061970456869,0.007130514952859642,0.00011106706774910912,0.003997829091885663,0.024577369374677166,2,SVC_RBF,WE_surrogate_corrupt,4,2816
0.42899253444162244,0.12523395648980887,0.4298429444294122,0.31148800157503015,0.31148800157503004,0.10055215372565976,0.0016032406351296536,0.024577369374677166,2,SVC_RBF,WF_nonlinear,5,2816
0.9180584417250315,0.017906840529316636,0.07293001744446166,0.008058525535175047,0.0072044591458976385,0.0001012295587536629,0.003763807225709968,0.024577369374677166,2,SVC_RBF,WH_subgroup_shift,6,2816
0.9201925315066671,0.21519154254396558,0.7672100648393628,0.24559773488048486,0.24666098495063218,0.11549041418336034,0.12778600369698973,0.2275425934594525,2,SVC_RBF,WI_prevalence_shift,7,2816
0.9214910592883347,0.017390920582815404,0.07067769531131535,0.005653216189034081,0.006774575692018046,0.00013533573527001985,0.0041338199579217215,0.024577369374677166,2,SVC_RBF,WJ_concept_drift,8,2816
0.5967546281682408,0.10744438696840598,0.5562628112747491,0.09675472019280779,0.0956739461308379,0.009407320736773936,0.0036483101922765177,0.10426910652602014,2,SVC_RBF,WG_label_noise,9,2816
0.8552913107057647,0.021805466161463224,0.19748836531537595,0.02264275741929266,0.009475828362278588,0.00014950936694399654,0.0036728186923377353,0.024577369374677166,2,MLP,WA_clean,0,2816
0.8515585315169705,0.025772743313660116,0.23035351541633506,0.0260483067937998,0.014006612075826562,0.0005856981788309244,0.0035527894229571595,0.024577369374677166,2,MLP,WB_noise_outliers,1,2816
0.8231560583904153,0.020182395213245555,0.20939249763840018,0.020550185968659925,0.014436434653680552,0.0004627731643488354,0.0027879441674477294,0.024577369374677166,2,MLP,WC_missingness,2,2816
0.8820441776341107,0.024068574487061397,0.19532577752701766,0.025030818272371906,0.020061814007228583,0.0019817906070508803,0.0034012332945953364,0.024577369374677166,2,MLP,WD_shift,3,2816
0.8615356987095615,0.02189715571434448,0.1967643196858677,0.02204972151574707,0.008378667321252017,0.00010740784920428367,0.004002183666080689,0.024577369374677166,2,MLP,WE_surrogate_corrupt,4,2816
0.8582339208291645,0.16938917066762366,2.730231484252128,0.16938910454545458,0.16938910454545458,0.14683538775979388,0.0020235864668473737,0.024577369374677166,2,MLP,WF_nonlinear,5,2816
0.8568690833525745,0.02319384986850935,0.19516126216194982,0.023740353892721406,0.02053499223255613,0.0019036814138493272,0.003026087581563507,0.024577369374677166,2,MLP,WH_subgroup_shift,6,2816
0.8645484875691373,0.210857768789079,2.324106822582309,0.21669987427721843,0.2111416984770662,0.09268449933447809,0.11155794417260735,0.2275425934594525,2,MLP,WI_prevalence_shift,7,2816
0.8636881397675671,0.021543733687553687,0.1904838002348444,0.021274629975199282,0.008999058894329432,0.0001415524510568289,0.0038475622822017747,0.024577369374677166,2,MLP,WJ_concept_drift,8,2816
0.5782274421017877,0.11371972950787906,1.6241389212305386,0.11455050673113701,0.10060787556702162,0.010385263663339781,0.0030008530227200567,0.10426910652602014,2,MLP,WG_label_noise,9,2816
0.6050463069858129,0.7439935724824064,11.870799683795656,0.7451583360981278,0.7453115563788385,0.7032467012743638,0.0001099727884596468,0.024577369374677166,2,GaussianNB,WA_clean,0,2816
0.6022165781574694,0.7480898287436201,11.951520722362803,0.7490623297445372,0.7491632951340019,0.7089464757548595,0.00010835269874538745,0.024577369374677166,2,GaussianNB,WB_noise_outliers,1,2816
0.5997383206341876,0.7433886877106296,11.864890470560056,0.744630494548414,0.7447283714451751,0.7030959781237563,0.00011094881065380458,0.024577369374677166,2,GaussianNB,WC_missingness,2,2816
0.6039534108109494,0.745644838910247,11.897576466589596,0.7470714108758185,0.74719251329821,0.7048990590477894,0.00010802967061118389,0.024577369374677166,2,GaussianNB,WD_shift,3,2816
0.6050463069858129,0.7439833596696501,11.870887319485307,0.7451691071492982,0.7453292279809433,0.7032800976111431,0.0001099727884596468,0.024577369374677166,2,GaussianNB,WE_surrogate_corrupt,4,2816
0.582013391826368,0.7795060648974665,12.527624311281523,0.7796723199503284,0.779672336003276,0.754322345670879,9.924093570504802e-05,0.024577369374677166,2,GaussianNB,WF_nonlinear,5,2816
0.6046820082608584,0.7454396821768531,11.885590658177868,0.7467250564280303,0.746863387771304,0.7055462448070128,0.00010932376175949273,0.024577369374677166,2,GaussianNB,WH_subgroup_shift,6,2816
0.6077738613817488,0.5045796795438483,8.050923085032393,0.5052711059933692,0.50538754755447,0.2876210084543566,0.01226976682798032,0.2275425934594525,2,GaussianNB,WI_prevalence_shift,7,2816
0.6050463069858129,0.7439935724824064,11.870799683795656,0.7451583360981278,0.7453115563788385,0.7032467012743638,0.0001099727884596468,0.024577369374677166,2,GaussianNB,WJ_concept_drift,8,2816
0.5177102192809,0.6968700377977164,11.113811610300727,0.6980242016786781,0.694885420015202,0.5765696910471471,4.487779637072164e-05,0.10426910652602014,2,GaussianNB,WG_label_noise,9,2816
0.9128453782806127,0.019513211458139928,0.07910820698244017,0.006401697562359621,0.0035097170748384023,3.0191899429959008e-05,0.003472986975836677,0.024577369374677166,3,Logistic_L2,WA_clean,0,2816
0.8767156674106571,0.027559894835016974,0.11920504941754745,0.01738545818398357,0.018914035684904802,0.0029635782369782974,0.002241422662490448,0.024577369374677166,3,Logistic_L2,WB_noise_outliers,1,2816
